ID,template
1973,"useradd[8553]: new user: name=named, uid=25, gid=25, home=/var/named, shell=/sbin/nologin"
1974,userdel[8534]: <*> <*> `named'
1975,named[8624]: starting BIND 9.2.4 -u named
1976,named[8624]: using 4 CPUs
1977,sudo: #179# : TTY=pts/4 ; PWD=/home/#179# ; USER=root ; COMMAND=/usr/bin/up2date --nox -i torque-devel tcllib tk-devel tcl-devel
1978,"PBS_Server: Success (0) in stream_eof, connection to <*> dropped. setting node state to down in stream_eof"
1979,"PBS_Server: Success (0) in req_quejob, requested queue not found"
1980,dhcpd: All rights reserved.
1981,dhcpd: Copyright 2004 Internet Systems Consortium.
1982,"dhcpd: For info, please visit http://#542#/sw/dhcp/"
1983,dhcpd: Internet Systems Consortium DHCP Server V3.0.1
1984,dhcpd: Wrote 0 deleted host decls to leases file.
1985,dhcpd: Wrote 0 leases to leases file.
1986,dhcpd: Wrote 0 new dynamic host decls to leases file.
1987,dhcpd: dhcpd <*> succeeded
1988,dhcpd: <*> on <*>
1989,logger: Uptime: <*>
1990,"logger: enterprises.#320#.#543#.1 = ""Intel Corp. 82597EX 10GbE Ethernet Controller (rev 02)"""
1991,"<*> <*> <*> <*> relay=none, <*> status=deferred (Name service error for <*> type=MX: Host not found, try again)"
1992,"pbs_mom: Resource temporarily unavailable (11) in pbs_mom, cannot lock '<*> - another mom running"
1993,pbs_mom: cannot lock '<*> - another mom running
1994,kernel: device <*> <*> promiscuous mode
1995,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=none, <*> status=deferred (connect to #15#[#16#]: No route to host)"
1996,<*> connect to #15#[#16#]: No route to host (port 25)
1997,maui: free(): invalid pointer <*>
1998,"kernel: EXT2-fs warning: mounting unchecked fs, running e2fsck is recommended"
1999,xinetd[2264]: removing <*>
2000,nagios: su: user nagios does not exist
2001,kernel: Lustre: <*> maximum lustre stack 8192
2002,"kernel: Lustre: OBD class driver Build Version: 1.2.3-19691231170000-PRISTINE-.usr.src.linux-2.4.21-2093C4hpsmp, #548#@#549#"
2003,kernel: Lustre: Lustre Lite Client File System; #548#@#549#
2004,kernel: LustreError: <*> Portals memory leaked: 2064 bytes
2005,kernel: LustreError: <*> Failed to obtain local id
2006,kernel: LustreError: <*> @@@ timeout (sent <*> <*> <*> <*> lens <*> ref 2 fl <*> rc 0/0
2007,kernel: LustreError: <*> OBD device <*> still set up
2008,kernel: LustreError: <*> <*> <*> <*> <*> 0 0: 0000000000000000
2009,kernel: LustreError: <*> OBD device <*> <*> has refcount 2
2010,kernel: LustreError: <*> Invoked upcall /usr/opt/hpls/bin/hpls_upcall FAILED_IMPORT <*> <*> <*>
2011,kernel: LustreError: <*> Result of send stxd <*> is [target node was unreachable]
2012,kernel: LustreError: <*> Unknown send error
2013,kernel: LustreError: <*> obd <*> already attached
2014,kernel: LustreError: <*> obd_iocontrol: cleaned up obd
2015,logger: <*> kernel: ixgb: eth2 NIC Link is Up 10000 Mbps Full Duplex
2016,logger: <*> <*> <*> <*> kernel: ixgb: eth2 NIC Link is Up 10000 Mbps Full Duplex
2017,sshd[2097]: <*> <*> <*> closed by remote <*>
2018,sshd[25353]: <*> <*> <*> closed by remote <*>
2019,<*> >> mount: RPC: Timed out
2020,"CPU0<T0:2000144,T1:1600112,D:3,S:400029,C:2000149>"
2021,"CPU1<T0:2000144,T1:1200080,D:6,S:400029,C:2000149>"
2022,"CPU2<T0:2000144,T1:800032,D:25,S:400029,C:2000149>"
2023,"CPU3<T0:2000144,T1:400016,D:12,S:400029,C:2000149>"
2024,xinetd[2145]: removing <*>
2025,sshd[23297]: <*> <*> <*> closed by remote <*>
2026,sshd[26497]: <*> <*> <*> closed by remote <*>
2027,loop: loaded (max 8 devices)
2028,ISO 9660 Extensions: Microsoft Joliet Level 3
2029,ISO 9660 Extensions: RRIP_1991A
2030,xinetd[2856]: START: auth <*> <*>
2031,sshd[2593]: <*> <*> <*> closed by remote <*>
2032,sshd[20743]: <*> <*> <*> closed by remote <*>
2033,sshd[2598]: <*> <*> <*> closed by remote <*>
2034,<*> Local disconnected: Illegal protocol version.
2035,<*> protocol version not supported in local: 'Illegal protocol version.'
2036,sshd[2606]: <*> <*> <*> closed by remote <*>
2037,sshd[20769]: <*> <*> <*> closed by remote <*>
2038,<*> warning: unable to look up public/pickup: No such file or directory
2039,postfix/postfix-script: fatal: the Postfix mail system is not running
2040,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=#15#[#16#], <*> status=deferred (lost connection with #15#[#16#] while sending MAIL FROM)"
2041,postfix<*> Please try again later (in reply to end of DATA command))
2042,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=none, <*> status=deferred (connect to #15#[#16#]: server dropped connection without sending the initial greeting)"
2043,<*> connect to #15#[#16#]: server dropped connection without sending the initial greeting (port 25)
2044,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=none, <*> status=deferred (connect to #15#[#16#]: Connection refused)"
2045,<*> connect to #15#[#16#]: Connection refused (port 25)
2046,postfix<*> Please try again later (in reply to MAIL FROM command))
2047,"<*> <*> to=<#13#-#14#@#11#>, orig_to=<root>, relay=#15#[#16#], <*> status=deferred (lost connection with #15#[#16#] while sending end of data -- message may be sent more than once)"
2048,sshd[6265]: <*> <*> <*> closed by remote <*>
2049,sshd[25995]: <*> <*> <*> closed by remote <*>
2050,sshd[26716]: <*> <*> <*> closed by remote <*>
2051,sshd[16838]: <*> <*> <*> closed by remote <*>
2052,sshd[16471]: <*> <*> <*> closed by remote <*>
2053,sshd[28799]: <*> <*> <*> closed by remote <*>
2054,sshd[29269]: <*> <*> <*> closed by remote <*>
2055,sshd[17010]: <*> <*> <*> closed by remote <*>
2056,sudo: #179# : TTY=pts<*> maui.cfg.spirit2 t.tgz tmp
2057,"kernel: initialize_kbd: Keyboard reset failed, no ACK"
2058,mount: mount: RPC: Timed out
2059,xinetd[2287]: removing <*>
2060,<*> ttyS1: ioctl: Input/output error
2061,"init: Id ""S0"" respawning too fast: disabled for 5 minutes"
2062,<*> LoginGraceTime exceeded.
2063,sshd[8056]: <*> <*> <*> closed by remote <*>
2064,sshd[19175]: <*> <*> <*> closed by remote <*>
2065,"logger: Uptime: 1 day, <*>"
2066,sshd[2465]: <*> <*> <*> closed by remote <*>
2067,sshd[22911]: <*> <*> <*> closed by remote <*>
2068,<*> Kerberos authentication as user <*> accepted for <*>
2069,sshd[27202]: <*> <*> <*> closed by remote <*>
2070,sshd[20160]: <*> <*> <*> closed by remote <*>
2071,sshd[28978]: <*> <*> <*> closed by remote <*>
2072,sshd[30209]: <*> <*> <*> closed by remote <*>
2073,sshd[30693]: <*> <*> <*> closed by remote <*>
2074,sshd[9069]: <*> <*> <*> closed by remote <*>
2075,sshd[20993]: <*> <*> <*> closed by remote <*>
2076,sshd[20425]: <*> <*> <*> closed by remote <*>
2077,sshd[22701]: <*> <*> <*> closed by remote <*>
2078,sshd[21727]: <*> <*> <*> closed by remote <*>
2079,sshd[24471]: <*> <*> <*> closed by remote <*>
2080,sshd[19326]: <*> <*> <*> closed by remote <*>
2081,sshd[19328]: <*> <*> <*> closed by remote <*>
2082,sshd[22277]: <*> <*> <*> closed by remote <*>
2083,"sshd[22464]: WARNING: Default configuration file ""<*> does not exist."
2084,rpc.statd[2648]: recv_rply: can't decode RPC message!
2085,kernel: svc: unknown program <*>
2086,<*> connect from #1074# to callit(mountd): request not forwarded
2087,rpc.statd[2648]: *** SIMULATING CRASH! ***
2088,rpc.statd[2648]: POSSIBLE SPOOF/ATTACK ATTEMPT!
2089,rpc.statd[2648]: SM_MON request for hostname containing '<*>
2090,rpc.statd[2648]: STAT_FAIL to <*> for SM_MON of <*>
2091,sshd[21407]: <*> <*> <*> closed by remote <*>
2092,sshd[8568]: <*> <*> <*> closed by remote <*>
2093,named[8686]: client <*> bad zone transfer request: '#11#/IN': non-authoritative zone (NOTAUTH)
2094,snmpd: snmp_free_pdu probably called twice
2095,sshd[24214]: <*> <*> <*> closed by remote <*>
2096,sshd[24216]: <*> <*> <*> closed by remote <*>
2097,sshd[21851]: <*> <*> <*> closed by remote <*>
2098,sshd[21853]: <*> <*> <*> closed by remote <*>
2099,<*> WARNING: Failed to fetch remote ip address.
2100,sshd[24461]: <*> <*> <*> closed by remote <*>
2101,sshd[24463]: <*> <*> <*> closed by remote <*>
2102,sshd[22038]: <*> <*> <*> closed by remote <*>
2103,sshd[22040]: <*> <*> <*> closed by remote <*>
2104,ntpd[2870]: Possible 'ntpdx' exploit from #1074#:3160 (possibly spoofed)
2105,<*> gethostbyname error for <*>
2106,sshd[29549]: <*> <*> <*> closed by remote <*>
2107,sshd[13056]: <*> <*> <*> closed by remote <*>
2108,sshd[22089]: <*> <*> <*> closed by remote <*>
2109,sshd[18387]: <*> <*> <*> closed by remote <*>
2110,sshd[22268]: <*> <*> <*> closed by remote <*>
2111,sshd[315]: <*> <*> <*> closed by remote <*>
2112,sshd[2425]: <*> <*> <*> closed by remote <*>
2113,sshd[24063]: <*> <*> <*> closed by remote <*>
2114,sshd[22688]: <*> <*> <*> closed by remote <*>
2115,sshd[13521]: <*> <*> <*> closed by remote <*>
2116,sshd[25023]: <*> <*> <*> closed by remote <*>
2117,sshd[15699]: <*> <*> <*> closed by remote <*>
2118,sshd[31465]: <*> <*> <*> closed by remote <*>
2119,sshd[19494]: <*> <*> <*> closed by remote <*>
2120,"<*> <*> from=<#102#@#11#>, <*> nrcpt=1 (queue active)"
2121,<*> <*> uid=11383 from=<#102#>
2122,sshd[30199]: <*> <*> <*> closed by remote <*>
2123,sshd[22767]: <*> <*> <*> closed by remote <*>
2124,sshd[1830]: <*> <*> <*> closed by remote <*>
2125,sshd[32387]: <*> <*> <*> closed by remote <*>
2126,sshd[1516]: <*> <*> <*> closed by remote <*>
2127,sshd[4215]: <*> <*> <*> closed by remote <*>
2128,sshd[6168]: <*> <*> <*> closed by remote <*>
2129,sshd[23269]: <*> <*> <*> closed by remote <*>
2130,sshd[8400]: <*> <*> <*> closed by remote <*>
2131,sshd[25535]: <*> <*> <*> closed by remote <*>
2132,sshd[10704]: <*> <*> <*> closed by remote <*>
2133,sshd[27271]: <*> <*> <*> closed by remote <*>
2134,sshd[29221]: <*> <*> <*> closed by remote <*>
2135,sshd[13050]: <*> <*> <*> closed by remote <*>
2136,sshd[23771]: <*> <*> <*> closed by remote <*>
2137,sshd[31803]: <*> <*> <*> closed by remote <*>
2138,sshd[25863]: <*> <*> <*> closed by remote <*>
2139,sshd[1085]: <*> <*> <*> closed by remote <*>
2140,sshd[27466]: <*> <*> <*> closed by remote <*>
2141,sshd[22838]: <*> <*> <*> closed by remote <*>
2142,sshd[7873]: <*> <*> <*> closed by remote <*>
2143,sshd[3041]: <*> <*> <*> closed by remote <*>
2144,sshd[10873]: <*> <*> <*> closed by remote <*>
2145,sshd[5060]: <*> <*> <*> closed by remote <*>
2146,sshd[7094]: <*> <*> <*> closed by remote <*>
2147,sshd[17448]: <*> <*> <*> closed by remote <*>
2148,sshd[25709]: <*> <*> <*> closed by remote <*>
2149,sshd[8730]: <*> <*> <*> closed by remote <*>
2150,sshd[4304]: <*> <*> <*> closed by remote <*>
2151,sshd[10466]: <*> <*> <*> closed by remote <*>
2152,logger: <*> kernel: bcm5700: eth0 NIC Link is Down
2153,sshd[6401]: <*> <*> <*> closed by remote <*>
2154,sshd[32596]: <*> <*> <*> closed by remote <*>
2155,sshd[8013]: <*> <*> <*> closed by remote <*>
2156,sshd[1531]: <*> <*> <*> closed by remote <*>
2157,nfs: <*> <*> failed
2158,<*> nfssvc: Cannot allocate memory
2159,"Event Log Daemon:[2832]: SCSI bus speed downshifted, SCSI port 1"
2160,#NAME?
2161,sshd[19647]: <*> <*> <*> closed by remote <*>
2162,sshd[5973]: <*> <*> <*> closed by remote <*>
2163,"pbs_mom: Inappropriate ioctl for device (25) in tm_request, extra TM connect from <*> task 1"
2164,"pbs_mom: tm_request, extra TM connect from <*> task 1"
2165,sshd[28995]: <*> <*> <*> closed by remote <*>
2166,sshd[7396]: <*> <*> <*> closed by remote <*>
2167,sshd[29212]: <*> <*> <*> closed by remote <*>
2168,sshd[7822]: <*> <*> <*> closed by remote <*>
2169,sshd[10736]: <*> <*> <*> closed by remote <*>
2170,sshd[4639]: <*> <*> <*> closed by remote <*>
2171,kernel: RPC: buffer allocation failed for task 000001005c701b08
2172,sshd[17047]: <*> <*> <*> closed by remote <*>
2173,sshd[18133]: <*> <*> <*> closed by remote <*>
2174,sshd[28102]: <*> <*> <*> closed by remote <*>
2175,sshd[14118]: <*> <*> <*> closed by remote <*>
2176,sshd[30019]: <*> <*> <*> closed by remote <*>
2177,sshd[20599]: <*> <*> <*> closed by remote <*>
2178,<*> GSSAPI delegation failed for <*>
2179,xinetd[2852]: removing <*>
2180,gmond:
2181,gmond: user 'nobody' does not exist
2182,tv_flexlm: /bin/su: user nobody does not exist
2183,tv_flexlm: chown: `nobody.nobody': invalid user
2184,sshd[30137]: <*> <*> <*> closed by remote <*>
2185,sshd[30142]: <*> <*> <*> closed by remote <*>
2186,sshd[30148]: <*> <*> <*> closed by remote <*>
2187,sshd[30153]: <*> <*> <*> closed by remote <*>
2188,sshd[21318]: <*> <*> <*> closed by remote <*>
2189,sshd[30169]: <*> <*> <*> closed by remote <*>
2190,sshd[30184]: <*> <*> <*> closed by remote <*>
2191,sshd[30192]: <*> <*> <*> closed by remote <*>
2192,sshd[30196]: <*> <*> <*> closed by remote <*>
2193,sshd[30210]: <*> <*> <*> closed by remote <*>
2194,sshd[30217]: <*> <*> <*> closed by remote <*>
2195,sshd[30215]: <*> <*> <*> closed by remote <*>
2196,sshd[30248]: <*> <*> <*> closed by remote <*>
2197,sshd[30253]: <*> <*> <*> closed by remote <*>
2198,sshd[30257]: <*> <*> <*> closed by remote <*>
2199,sshd[30325]: <*> <*> <*> closed by remote <*>
2200,sshd[30338]: <*> <*> <*> closed by remote <*>
2201,sshd[30386]: <*> <*> <*> closed by remote <*>
2202,sshd[30392]: <*> <*> <*> closed by remote <*>
2203,sshd[30408]: <*> <*> <*> closed by remote <*>
2204,sshd[30414]: <*> <*> <*> closed by remote <*>
2205,sshd[30421]: <*> <*> <*> closed by remote <*>
2206,sshd[30428]: <*> <*> <*> closed by remote <*>
2207,sshd[30435]: <*> <*> <*> closed by remote <*>
2208,sshd[30501]: <*> <*> <*> closed by remote <*>
2209,sshd[30507]: <*> <*> <*> closed by remote <*>
2210,sshd[30511]: <*> <*> <*> closed by remote <*>
2211,sshd[30518]: <*> <*> <*> closed by remote <*>
2212,sshd[30526]: <*> <*> <*> closed by remote <*>
2213,sshd[30533]: <*> <*> <*> closed by remote <*>
2214,sshd[31206]: <*> <*> <*> closed by remote <*>
2215,sshd[31416]: <*> <*> <*> closed by remote <*>
2216,sshd[27204]: <*> <*> <*> closed by remote <*>
2217,postfix<*> parameter default_privs: unknown user name value: nobody
2218,<*> warning: <*> bad command startup -- throttling
2219,<*> warning: process <*> pid <*> exit status 1
2220,sshd[31588]: <*> <*> <*> closed by remote <*>
2221,sshd[31592]: <*> <*> <*> closed by remote <*>
2222,sshd[31598]: <*> <*> <*> closed by remote <*>
2223,<*> 1 more authentication failure; logname=LOGIN uid=0 euid=0 tty=tty1 ruser= rhost=
2224,<*> fatal: Timeout before authentication for <*>
2225,<*> Failed password for #18# from #19# port <*>
2226,crontab[6323]: (#177#) LIST (#177#)
2227,sshd[970]: <*> <*> <*> closed by remote <*>
2228,<*> fatal: file <*> parameter default_privs: unknown user name value: nobody
2229,<*> >> mount: RPC: Remote system error - No route to host
2230,sshd[3474]: <*> <*> <*> closed by remote <*>
2231,xinetd[2862]: removing <*>
2232,sshd[3478]: <*> <*> <*> closed by remote <*>
2233,xinetd[2893]: removing <*>
2234,"pbs_server: Success (0) in wait_request, timeout connection from <*> <*> seconds)"
2235,kernel: scsi : 0 hosts left.
2236,kernel: loop: loaded (max 8 devices)
2237,kernel: Firmware version: <*> Driver version <*>
2238,kernel: Type: <*> ANSI SCSI revision: 04
2239,kernel: Vendor: COMPAQ Model: MSA1000 Rev: 4.32
2240,kernel: Vendor: COMPAQ Model: MSA1000 VOLUME Rev: 4.32
2241,kernel: qla2x00: Found VID=1077 DID=2312 SSVID=e11 SSDID=100
2242,kernel: qla2x00_detect num_hosts=0
2243,kernel: qla2x00_set_info starts at address = <*>
2244,kernel: scsi(0): 64 Bit PCI Addressing Enabled.
2245,kernel: scsi(0): Allocated 4096 SRB(s).
2246,kernel: scsi(0): Configure NVRAM parameters...
2247,"kernel: scsi(0): Found a QLA2312 @ bus 7, device 0x1, irq 48, iobase <*>"
2248,kernel: scsi(0): Verifying loaded RISC code...
2249,kernel: scsi0 : QLogic QLA2312 PCI to Fibre Channel Host Adapter: bus 7 device 1 irq 48
2250,kernel: scsi: unknown type 12
2251,kernel: <*> unknown partition table
2252,"kernel: Attached scsi disk <*> at scsi0, channel 0, id 0, lun <*>"
2253,kernel: SCSI device <*> <*> 512-byte hdwr sectors <*> MB)
2254,kernel: resize_dma_pool: unknown device type 12
2255,"kernel: <*> Enabled tagged queuing, queue depth <*>"
2256,"kernel: Attached scsi generic sg0 at scsi0, channel 0, id 0, lun 0, type 12"
2257,xinetd[2850]: removing <*>
2258,xinetd[2843]: removing <*>
2259,<*> warning: unix_trigger_event: read timeout for service public/flush
2260,sudo: <*> : uid <*> does not exist in the passwd file! ; <*> ; PWD=unknown ; USER=root ; <*>
2261,xinetd[2339]: removing <*>
2262,kudzu: changed <*> alias from bcm5700 to tg3
2263,kernel: qla2x00_nvram_config ZIO enabled:intr_timer_delay=3
2264,"<*> user rpc not found, reverting to user bin"
2265,mount: mount: RPC: Program not registered
2266,<*> Error parsing attribute user - DISABLING SERVICE [file=<*> <*>
2267,<*> Unknown user: <*> [file=<*> <*>
2268,ntpd: Failed to lookup user 'ntp'.
2269,<*> <*> ORPHAN (no passwd entry)
2270,sshd[3677]: <*> <*> <*> closed by remote <*>
2271,sshd[3683]: <*> <*> <*> closed by remote <*>
2272,intel_flexlm: lmgrd.intel shutdown succeeded
2273,xinetd[2505]: removing <*>
2274,iptables: succeeded
2275,sshd[7499]: <*> <*> <*> closed by remote <*>
2276,nmbd[3187]:
2277,<*> Samba name server SADMIN1 has stopped being a local master browser for workgroup MYGROUP on subnet <*>
2278,<*> process_local_master_announce: Server LADMIN1 at IP <*> is announcing itself as a local master browser for workgroup MYGROUP and we think we are master. Forcing election.
2279,<*> Samba name server SADMIN1 is now a local master browser for workgroup MYGROUP on subnet <*>
2280,sshd[6916]: <*> <*> <*> closed by remote <*>
2281,sshd[18337]: <*> <*> <*> closed by remote <*>
2282,passwd(pam_unix)[10831]: password changed for root
2283,sshd[6428]: <*> <*> <*> closed by remote <*>
2284,sshd[15541]: <*> <*> <*> closed by remote <*>
2285,sshd[8420]: <*> <*> <*> closed by remote <*>
2286,sshd[17145]: <*> <*> <*> closed by remote <*>
2287,sshd[10013]: <*> <*> <*> closed by remote <*>
2288,sshd[18788]: <*> <*> <*> closed by remote <*>
2289,"Event Log <*> Fatal drive error, SCSI port 1 ID 0"
2290,vlan: Set name-type for VLAN subsystem. Should be visible in /proc/net/vlan/config
2291,"vlan: WARNING: Could not open /proc/net/vlan/config. Maybe you need to load the 8021q module, or maybe you are not using PROCFS??"
2292,xinetd[2290]: removing <*>
2293,sshd[20995]: <*> <*> <*> closed by remote <*>
2294,sshd[12696]: <*> <*> <*> closed by remote <*>
2295,sshd[24504]: <*> <*> <*> closed by remote <*>
2296,sshd[18802]: <*> <*> <*> closed by remote <*>
2297,pam_access[27730]: access denied for user `rachapm' from `ttyp0'
2298,xinetd[2278]: removing <*>
2299,sshd[5979]: <*> <*> <*> closed by remote <*>
2300,sshd[464]: <*> <*> <*> closed by remote <*>
2301,sshd[18662]: <*> <*> <*> closed by remote <*>
2302,sshd[10337]: <*> <*> <*> closed by remote <*>
2303,sshd[20686]: <*> <*> <*> closed by remote <*>
2304,sshd[22245]: <*> <*> <*> closed by remote <*>
2305,sshd[14136]: <*> <*> <*> closed by remote <*>
2306,sshd[25716]: <*> <*> <*> closed by remote <*>
2307,sshd[26895]: <*> <*> <*> closed by remote <*>
2308,"pbs_mom: Connection reset by peer (104) in TMomFinalizeChild, cannot get termtype"
2309,sshd[7772]: <*> <*> <*> closed by remote <*>
2310,sshd[21464]: <*> <*> <*> closed by remote <*>
2311,sshd[26487]: <*> <*> <*> closed by remote <*>
2312,sshd[26545]: <*> <*> <*> closed by remote <*>
2313,sshd[2405]: <*> <*> <*> closed by remote <*>
2314,sshd[31348]: <*> <*> <*> closed by remote <*>
2315,sshd[4137]: <*> <*> <*> closed by remote <*>
2316,sshd[582]: <*> <*> <*> closed by remote <*>
2317,sshd[5703]: <*> <*> <*> closed by remote <*>
2318,sshd[2209]: <*> <*> <*> closed by remote <*>
2319,sshd[5257]: <*> <*> <*> closed by remote <*>
2320,sshd[7746]: <*> <*> <*> closed by remote <*>
2321,<*> (root) CMD (<*> 2>&1)
2322,sshd[29538]: <*> <*> <*> closed by remote <*>
2323,sshd[20631]: <*> <*> <*> closed by remote <*>
2324,sshd[23393]: <*> <*> <*> closed by remote <*>
2325,sshd[31479]: <*> <*> <*> closed by remote <*>
2326,<*> (#50#) RELOAD (cron/#50#)
2327,sshd[26360]: <*> <*> <*> closed by remote <*>
2328,sshd[25985]: <*> <*> <*> closed by remote <*>
2329,sshd[28285]: <*> <*> <*> closed by remote <*>
2330,sshd[27796]: <*> <*> <*> closed by remote <*>
2331,sshd[29816]: <*> <*> <*> closed by remote <*>
2332,sshd[29355]: <*> <*> <*> closed by remote <*>
2333,sshd[32214]: <*> <*> <*> closed by remote <*>
2334,sshd[31215]: <*> <*> <*> closed by remote <*>
2335,sshd[2305]: <*> <*> <*> closed by remote <*>
2336,sshd[414]: <*> <*> <*> closed by remote <*>
2337,sshd[5773]: <*> <*> <*> closed by remote <*>
2338,sshd[3338]: <*> <*> <*> closed by remote <*>
2339,sshd[9873]: <*> <*> <*> closed by remote <*>
2340,sshd[10817]: <*> <*> <*> closed by remote <*>
2341,sshd[12755]: <*> <*> <*> closed by remote <*>
2342,sshd[11545]: <*> <*> <*> closed by remote <*>
2343,sshd[25348]: <*> <*> <*> closed by remote <*>
2344,sshd[13051]: <*> <*> <*> closed by remote <*>
2345,sshd[27121]: <*> <*> <*> closed by remote <*>
2346,sshd[14670]: <*> <*> <*> closed by remote <*>
2347,sshd[11358]: <*> <*> <*> closed by remote <*>
2348,sshd[16622]: <*> <*> <*> closed by remote <*>
2349,"logger: kernel: bcm5700: eth0 NIC Link is Up, 1000 Mbps full duplex"
2350,sshd[12155]: <*> <*> <*> closed by remote <*>
2351,sshd[17588]: <*> <*> <*> closed by remote <*>
2352,sshd[5481]: <*> <*> <*> closed by remote <*>
2353,sshd[19995]: <*> <*> <*> closed by remote <*>
2354,sshd[16836]: <*> <*> <*> closed by remote <*>
2355,sshd[22230]: <*> <*> <*> closed by remote <*>
2356,sshd[28864]: <*> <*> <*> closed by remote <*>
2357,sshd[23776]: <*> <*> <*> closed by remote <*>
2358,sshd[14709]: <*> <*> <*> closed by remote <*>
2359,sshd[28620]: <*> <*> <*> closed by remote <*>
2360,sudo: #26# : TTY=pts<*> rhel-3-i386-ws-updates.iso rhel-3-U3-i386-ws-disc1.iso rhel-3-U3-i386-ws-disc2.iso rhel-3-U3-i386-ws-disc3.iso rhel-3-U3-i386-ws-disc4.iso i386/
2361,sudo: #26# : TTY=pts<*> <*> <*> <*> <*>
2362,crond[9804]: (#160#) RELOAD (cron/#160#)
2363,sudo: <*> : <*> incorrect password <*> ; <*> ; <*> ; USER=root ; COMMAND=/bin/su <*>
2364,sshd[8575]: <*> <*> <*> closed by remote <*>
2365,sshd[25968]: <*> <*> <*> closed by remote <*>
2366,sshd[22842]: <*> <*> <*> closed by remote <*>
2367,sshd[19834]: <*> <*> <*> closed by remote <*>
2368,sshd[1220]: <*> <*> <*> closed by remote <*>
2369,sshd[22193]: <*> <*> <*> closed by remote <*>
2370,"kernel: EXT3-fs: cciss0(104,2): 1 orphan inode deleted"
2371,kernel: ext3_orphan_cleanup: deleting unreferenced inode <*>
2372,xinetd[2480]: removing <*>
2373,postfix/nqmgr[2598]: <*> <*> <*> nrcpt=1 (queue active)
2374,<*> warning: <*> message has been queued for <*> days
2375,sshd[3750]: <*> <*> <*> closed by remote <*>
2376,sshd[6081]: <*> <*> <*> closed by remote <*>
2377,sshd[8184]: <*> <*> <*> closed by remote <*>
2378,sshd[7588]: <*> <*> <*> closed by remote <*>
2379,sshd[12926]: <*> <*> <*> closed by remote <*>
2380,sshd[23951]: <*> <*> <*> closed by remote <*>
2381,sshd[557]: <*> <*> <*> closed by remote <*>
2382,sshd[19672]: <*> <*> <*> closed by remote <*>
2383,sshd[13318]: <*> <*> <*> closed by remote <*>
2384,"pbs_mom: Connection refused (111) in TMomFinalizeChild, cannot open qsub sock"
2385,sshd[5815]: <*> <*> <*> closed by remote <*>
2386,sshd[373]: <*> <*> <*> closed by remote <*>
2387,sshd[14836]: <*> <*> <*> closed by remote <*>
2388,sshd[18212]: <*> <*> <*> closed by remote <*>
2389,"pbs_mom: scan_for_exiting, system epilog failed w/rc=1"
2390,sshd[26551]: <*> <*> <*> closed by remote <*>
2391,sshd[20267]: <*> <*> <*> closed by remote <*>
2392,sshd[6814]: <*> <*> <*> closed by remote <*>
2393,sshd[22033]: <*> <*> <*> closed by remote <*>
2394,<*> (#50#) CMD (id ; uname -a ; env)
2395,"pbs_mom: Connection refused (111) in open_demux, open_demux: connect <*>"
2396,"pbs_mom: Inappropriate ioctl for device (25) in search_env_and_open, <*>"
2397,"pbs_mom: Inappropriate ioctl for device (25) in search_env_and_open, failed connect to mpiexec process on MS"
2398,sshd[18344]: <*> <*> <*> closed by remote <*>
2399,sshd[27633]: <*> <*> <*> closed by remote <*>
2400,sshd[461]: <*> <*> <*> closed by remote <*>
2401,sshd[662]: <*> <*> <*> closed by remote <*>
2402,xinetd[2263]: removing <*>
2403,sshd[11318]: <*> <*> <*> closed by remote <*>
2404,sshd[2754]: <*> <*> <*> closed by remote <*>
2405,sshd[2945]: <*> <*> <*> closed by remote <*>
2406,sshd[17549]: <*> <*> <*> closed by remote <*>
2407,ntpd[2304]: can't open <*> Input/output error
2408,syslogd: /var/log/messages: Input/output error
2409,sshd[16855]: <*> <*> <*> closed by remote <*>
2410,sshd[20563]: <*> <*> <*> closed by remote <*>
2411,<*> >> mount: RPC: Remote system error - Connection timed out
2412,sshd[19081]: <*> <*> <*> closed by remote <*>
2413,sshd[19120]: <*> <*> <*> closed by remote <*>
2414,sshd[22105]: <*> <*> <*> closed by remote <*>
2415,sshd[19176]: <*> <*> <*> closed by remote <*>
2416,sshd[19338]: <*> <*> <*> closed by remote <*>
2417,sshd[19460]: <*> <*> <*> closed by remote <*>
2418,sshd[22368]: <*> <*> <*> closed by remote <*>
2419,sshd[19500]: <*> <*> <*> closed by remote <*>
2420,sshd[22411]: <*> <*> <*> closed by remote <*>
2421,sshd[19707]: <*> <*> <*> closed by remote <*>
2422,sshd[19741]: <*> <*> <*> closed by remote <*>
2423,sshd[22735]: <*> <*> <*> closed by remote <*>
2424,sshd[20193]: <*> <*> <*> closed by remote <*>
2425,sshd[23249]: <*> <*> <*> closed by remote <*>
2426,sshd[20660]: <*> <*> <*> closed by remote <*>
2427,sshd[23300]: <*> <*> <*> closed by remote <*>
2428,sshd[23334]: <*> <*> <*> closed by remote <*>
2429,sshd[23378]: <*> <*> <*> closed by remote <*>
2430,sshd[23415]: <*> <*> <*> closed by remote <*>
2431,sshd[23508]: <*> <*> <*> closed by remote <*>
2432,sshd[23543]: <*> <*> <*> closed by remote <*>
